rowID.x,treatment,wordCount,cluster,enviroCharity,age,female,region,edu_n,inc,poli_n,voteD,voteR,PEBs,time,intent,warmGlow,ccIndex,enviroID,id_enviro,cc_Seriousness,cc_harmTime,cc_personalHarm,cc_cause,wg_good,wg_positive,cc_humancause,cc_denial,control,extrinsic,intrinsic,after
379,2,44,Most Engaged,1,30,0,West,5,32.5,-2,0,1,0.25261609607701796,1,0.36220341202609024,0.9227033816892992,0.8411075507476757,-0.26807836606409774,7,4,3,3,2,6,7,0,0,0,0,1,0
379,2,44,Most Engaged,1,30,0,West,5,32.5,-2,0,1,0.30494555718303956,2,0.2043576696869833,0.9863040712854125,0.6407205385391871,-0.058906840356502795,7,3,3,4,2,6,7,0,0,0,0,1,1
380,0,111,Most Concerned,0,32,0,Midwest,3,12.5,NA,NA,NA,-0.8031484034355623,1,-1.0298833308580448,1.6492795615012592,0.926285235721569,0.5788466234702713,5,4,4,2,3,7,7,1,0,1,0,0,0
380,0,111,Most Concerned,0,32,0,Midwest,3,12.5,NA,NA,NA,-0.844892888268737,2,-1.246852489438432,1.6695415869720311,-1.3728868771203508,0.5802188138284067,5,4,2,2,3,7,7,1,0,1,0,0,1
381,1,72,Doubtful and Dismissive,1,26,0,South,2,12.5,0,0,0,-0.5148017805705205,1,-0.3144116333395917,-2.6450297553210063,0,-0.549303363352656,4,0,0,0,0,4,4,0,0,0,1,0,0
381,1,72,Doubtful and Dismissive,1,26,0,South,2,12.5,0,0,0,-0.4499993539137163,2,-0.5035520566164436,1.6695415869720311,1.738602314892169,0.37817669776108587,5,4,3,4,3,7,7,1,0,0,1,0,1
382,2,163,Most Engaged,1,33,1,South,6,62.5,0,0,0,0.8829332642316086,1,0.9209547271446843,1.6492795615012592,1.9046564400549733,0.7244550771147088,7,4,4,3,3,7,7,1,0,0,0,1,0
382,2,163,Most Engaged,1,33,1,South,6,62.5,0,0,0,0.8304755933090665,2,0.9584047019087304,1.6695415869720311,2.776375813883019,0.896487619342293,7,4,4,4,3,7,7,1,0,0,0,1,1
383,2,57,Most Concerned,1,22,1,Midwest,5,87.5,NA,NA,NA,-0.11178199855285718,1,0.228334930902453,-0.48701713656829093,1.81947875508108,-0.4078790499855804,6,4,3,4,3,6,5,1,0,0,0,1,0
383,2,57,Most Concerned,1,22,1,Midwest,5,87.5,NA,NA,NA,-0.09533237845520873,2,-0.05827310789133358,0.31171241794978877,0.6416361910192022,-0.5910999641259642,6,3,4,3,3,6,6,1,0,0,0,1,1
384,2,114,Most Concerned,1,35,0,West,5,12.5,2,1,0,-0.2138075859881553,1,0.2182863029086873,1.6492795615012592,1.9046564400549733,0.6930156040609481,6,4,4,3,3,7,7,1,0,0,0,1,0
384,2,114,Most Concerned,1,35,0,West,5,12.5,2,1,0,0.12625450299001792,2,0.17382462179630112,1.6695415869720311,2.776375813883019,0.7885917666592783,6,4,4,4,3,7,7,1,0,0,0,1,1
385,1,128,Most Concerned,0,39,1,South,6,12.5,0,0,0,-0.18611506511168563,1,-0.509709701152888,0.23955904324366906,-1.2738978016706648,0.07150607094929058,4,3,3,2,3,7,5,1,0,0,1,0,0
385,1,128,Most Concerned,0,39,1,South,6,12.5,0,0,0,-0.6643394203743354,2,-0.8682348414686074,-1.0461167510724536,-0.39871655634605296,-0.06268349807070439,4,3,3,0,3,5,5,1,0,0,1,0,1
386,0,121,Most Engaged,0,25,0,South,5,62.5,1,1,0,0.268362454165274,1,0.29485502564422383,-2.6015979139546763,0.8411075507476757,0.20697909348894572,5,4,3,3,3,6,2,1,0,1,0,0,0
386,0,121,Most Engaged,0,25,0,South,5,62.5,1,1,0,-0.19609283309747355,2,-0.7719160110475671,-3.0871834357813146,-1.49401908432463,-0.2177567451405779,5,2,3,3,3,3,4,1,0,1,0,0,1
387,2,120,Most Concerned,1,34,1,South,2,32.5,1,1,0,0.0887835886716601,1,0.16734054867389508,1.6492795615012592,2.8830276443883776,0.6822935658226974,5,4,4,4,3,7,7,1,0,0,0,1,0
387,2,120,Most Concerned,1,34,1,South,2,32.5,1,1,0,-0.015943302082555528,2,-0.04982219952207999,0.31171241794978877,2.776375813883019,0.6777697715612143,6,4,4,4,3,6,6,1,0,0,0,1,1
388,1,53,Most Engaged,1,27,1,West,5,87.5,-1,0,1,0.1866834112760026,1,-0.3446341088819775,-1.9836013375585413,-3.3158178953113664,-0.25023905311848843,6,3,2,1,1,2,7,0,1,0,1,0,0
388,1,53,Most Engaged,1,27,1,West,5,87.5,-1,0,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
389,0,162,Most Concerned,0,30,0,West,2,32.5,NA,NA,NA,-0.4101535512359229,1,-0.35816308986733886,-0.48701713656829093,-1.2738978016706648,-0.10787204217444728,6,3,3,2,3,6,5,1,0,1,0,0,0
389,0,162,Most Concerned,0,30,0,West,2,32.5,NA,NA,NA,-0.440636133137822,2,-0.19955888095989446,0.9863040712854125,-2.469853000993318,0.38516041803174966,6,3,3,1,3,6,7,1,0,1,0,0,1
390,2,46,Most Concerned,1,33,0,Northeast,5,87.5,-1,0,1,-0.10132330841737455,1,-0.03118619358206957,-0.508733057251456,2.8830276443883776,-0.07301406489333082,5,4,4,4,3,5,6,1,0,0,0,1,0
390,2,46,Most Concerned,1,33,0,Northeast,5,87.5,-1,0,1,0.21652138106561952,2,0.4555771457185943,-0.36287923538583505,-0.39613730797164787,0.2958330859911214,6,3,3,3,3,6,5,1,0,0,0,1,1
391,1,108,Doubtful and Dismissive,1,31,0,Midwest,5,62.5,-1,0,1,-1.1380843086897336,1,-1.1515468401323319,-2.6450297553210063,-2.252269006004069,-0.4206535757402149,3,3,3,1,3,4,4,1,0,0,1,0,0
391,1,108,Doubtful and Dismissive,1,31,0,Midwest,5,62.5,-1,0,1,-1.1289302695548395,2,-1.5237223821282253,-5.11960425813918,-3.568650429826315,-1.967386828093232,1,2,2,2,3,2,2,1,0,0,1,0,1
392,0,75,Most Concerned,0,30,1,Midwest,2,62.5,2,1,0,0.2386183230839942,1,0.5026290628229387,1.6492795615012592,1.81947875508108,0.9910130080779666,7,4,3,4,3,7,7,1,0,1,0,0,0
392,0,75,Most Concerned,0,30,1,Midwest,2,62.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
393,1,136,Doubtful and Dismissive,0,36,0,Midwest,5,62.5,-2,0,1,-0.9519173763181542,1,-1.4454721849538072,-2.6450297553210063,-6.652635080788536,-1.3312582475740127,4,1,1,1,0,4,4,0,0,0,1,0,0
393,1,136,Doubtful and Dismissive,0,36,0,Midwest,5,62.5,-2,0,1,-0.8278380574657219,2,-1.0586808385688553,-4.4277208801015675,-3.52493999388276,-1.3231011277363045,4,2,0,1,1,4,1,0,1,0,1,0,1
394,1,59,Most Engaged,1,21,0,South,3,62.5,2,1,0,0.24657741308295444,1,-0.11446276344187933,0.21784312256050406,-3.474080839062898,-0.7060748421439619,6,2,2,2,3,6,6,1,0,0,1,0,0
394,1,59,Most Engaged,1,21,0,South,3,62.5,2,1,0,0.17992916614836812,2,-0.02891389407968112,-1.0461167510724536,2.776375813883019,-0.32800022493784675,7,4,4,4,3,5,5,1,0,0,1,0,1
395,2,80,Most Concerned,1,37,0,Northeast,6,87.5,2,1,0,-0.08020947736610405,1,0.09516274424821701,1.6492795615012592,0.8411075507476757,0.9910130080779666,7,4,3,3,3,7,7,1,0,0,0,1,0
395,2,80,Most Concerned,1,37,0,Northeast,6,87.5,2,1,0,-0.11768704279449321,2,-0.11149429127234171,1.6695415869720311,0.7017444683813342,0.6936406301179509,7,4,3,3,3,7,7,1,0,0,0,1,1
396,1,160,Most Concerned,1,31,1,West,3,32.5,0,0,0,-0.7127954464100272,1,-0.9718090286990652,1.6492795615012592,2.8830276443883776,0.33141261227541696,1,4,4,4,3,7,7,1,0,0,1,0,0
396,1,160,Most Concerned,1,31,1,West,3,32.5,0,0,0,0.6371076609718167,2,-0.7538917532131951,1.6695415869720311,1.7395179673721841,0.360946336963833,1,4,4,3,3,7,7,1,0,0,1,0,1
397,0,76,Most Engaged,0,44,0,Midwest,5,62.5,2,1,0,1.0013679441137873,1,0.9840446081363166,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,1,0,0,0
397,0,76,Most Engaged,0,44,0,Midwest,5,62.5,2,1,0,0.8726548725540078,2,1.0198938568991698,1.6695415869720311,2.776375813883019,0.7885917666592783,6,4,4,4,3,7,7,1,0,1,0,0,1
398,0,114,Most Engaged,0,29,1,South,5,87.5,2,1,0,0.6415520921047577,1,0.4853481674427715,1.6492795615012592,2.8830276443883776,0.30192997509925845,5,4,4,4,3,7,7,1,0,1,0,0,0
398,0,114,Most Engaged,0,29,1,South,5,87.5,2,1,0,0.44637397897674796,2,0.532171705302551,1.6695415869720311,2.776375813883019,0.20607072168599894,6,4,4,4,3,7,7,1,0,1,0,0,1
399,1,136,Most Concerned,1,26,0,South,5,125,0,0,0,0.02851453842184473,1,0.19136026851784968,1.6492795615012592,2.8830276443883776,0.7244550771147088,7,4,4,4,3,7,7,1,0,0,1,0,0
399,1,136,Most Concerned,1,26,0,South,5,125,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
400,2,85,Most Engaged,1,60,1,Northeast,5,125,2,1,0,0.8907506456444275,1,0.9558095345741711,0.9444193023724641,1.9046564400549733,0.37657653904777605,6,4,4,3,3,7,6,1,0,0,0,1,0
400,2,85,Most Engaged,1,60,1,Northeast,5,125,2,1,0,0.8049900013245643,2,0.9673115976590958,1.6695415869720311,2.776375813883019,0.5141159015077059,7,4,4,4,3,7,7,1,0,0,0,1,1
401,2,98,Doubtful and Dismissive,0,57,0,South,2,62.5,-2,0,1,-0.23487334838144747,1,-0.18482328410483853,-1.213593316380251,-3.3158178953113664,-0.4788409396815003,5,3,2,1,3,5,5,1,0,0,0,1,0
401,2,98,Doubtful and Dismissive,0,57,0,South,2,62.5,-2,0,1,-0.14956288313689042,2,-0.00336735485875765,-1.0461167510724536,-3.507626499984168,-0.1242088029781982,5,3,2,1,3,5,5,1,0,0,0,1,1
402,1,17,Most Engaged,1,30,0,Northeast,5,87.5,2,1,0,0.5059775010885416,1,0.14170916383397714,-0.48701713656829093,-1.2859902278669193,-1.6688629646983106,6,4,1,3,1,6,5,0,1,0,1,0,0
402,1,17,Most Engaged,1,30,0,Northeast,5,87.5,2,1,0,-2.2003738372512738e-4,2,-0.14989486055585988,0.9949499336364073,1.7395179673721841,0.27085936037886615,6,4,4,3,3,7,6,1,0,0,1,0,1
403,0,19,Most Engaged,0,26,0,Northeast,5,62.5,1,1,0,0.3255568792856074,1,-0.391450159807952,-2.6015979139546763,-1.4321607454221965,-0.970028004889016,2,2,3,3,2,6,2,0,0,1,0,0,0
403,0,19,Most Engaged,0,26,0,Northeast,5,62.5,1,1,0,0.22020047380793217,2,-0.08781095572454235,-3.7617750891169384,-1.433910806962498,-1.0403685738409016,1,3,2,3,2,3,3,0,0,1,0,0,1
404,2,1,Most Engaged,0,35,1,Midwest,5,32.5,2,1,0,0.3791143423915529,1,0.5312985854679918,0.19612720187733912,1.9046564400549733,0.018716700630989194,6,4,4,3,3,5,7,1,0,0,0,1,0
404,2,1,Most Engaged,0,35,1,Midwest,5,32.5,2,1,0,0.23896444043313203,2,0.5295292009016848,0.31171241794978877,1.678494037530037,-0.26647492003035295,6,3,4,4,1,6,6,0,1,0,0,1,1
405,0,24,Most Engaged,0,41,1,Northeast,5,87.5,2,1,0,0.501278387450947,1,-0.5974225870976329,0.9227033816892992,-2.3374466909779623,-0.261572596651817,5,3,2,2,1,6,7,0,1,1,0,0,0
405,0,24,Most Engaged,0,41,1,Northeast,5,87.5,2,1,0,0.056633940028401435,2,0.025679328927796233,0.9863040712854125,-2.410660376111201,-0.5724881648745946,4,4,1,2,3,6,7,1,0,1,0,0,1
406,2,138,Most Concerned,1,43,1,South,3,62.5,0,0,0,0.12253362610014366,1,0.4738113143311314,1.6492795615012592,2.8830276443883776,0.8810796087775415,6,4,4,4,3,7,7,1,0,0,0,1,0
406,2,138,Most Concerned,1,43,1,South,3,62.5,0,0,0,0.3411902341380922,2,0.5607218528146853,1.6695415869720311,2.776375813883019,0.8909616557357637,6,4,4,4,3,7,7,1,0,0,0,1,1
407,1,144,Doubtful and Dismissive,0,36,0,South,5,62.5,0,0,0,-0.5032054653080167,1,-0.943790475937827,-2.6450297553210063,-2.3374466909779623,-1.650113120934064,1,3,2,2,2,4,4,0,0,0,1,0,0
407,1,144,Doubtful and Dismissive,0,36,0,South,5,62.5,0,0,0,-0.31888754832673516,2,-0.48725369955336206,-2.4039459200946958,-5.703390052690132,-1.9209836307955082,1,1,2,1,2,4,4,0,0,0,1,0,1
408,1,155,Most Concerned,1,35,1,West,5,87.5,2,1,0,-0.25000738987829924,1,-0.27620143213798753,-1.213593316380251,-1.359075486644558,-0.0340019162101402,5,3,2,3,0,5,5,0,0,0,1,0,0
408,1,155,Most Concerned,1,35,1,West,5,87.5,2,1,0,-0.34556701645601623,2,-0.44760079664174396,0.31171241794978877,-1.433910806962498,-0.02525465086644275,5,3,2,3,0,6,6,0,0,0,1,0,1
409,1,89,Most Concerned,1,37,1,Midwest,5,125,2,1,0,0.29830662720997586,1,0.6360294044536337,1.6492795615012592,2.8830276443883776,0.6822935658226974,5,4,4,4,3,7,7,1,0,0,1,0,0
409,1,89,Most Concerned,1,37,1,Midwest,5,125,2,1,0,0.5890148396061311,2,0.44761700506066654,0.9863040712854125,2.776375813883019,0.7114369271255189,6,4,4,4,3,6,7,1,0,0,1,0,1
410,1,68,Most Concerned,1,37,1,South,2,32.5,2,1,0,-0.7879108474003345,1,-0.21993030492862908,1.6492795615012592,0.8411075507476757,0.0885496334464074,4,4,3,3,3,7,7,1,0,0,1,0,0
410,1,68,Most Concerned,1,37,1,South,2,32.5,2,1,0,-0.5538661232418521,2,-0.5430581361632195,1.6695415869720311,-0.3360290306095159,0.12193216188157568,5,4,2,3,3,7,7,1,0,0,1,0,1
411,2,121,Doubtful and Dismissive,0,48,1,Midwest,2,125,-2,0,1,-0.32794413742004064,1,-0.756185944320319,-6.939339072143271,-6.652635080788536,-2.583712646092399,1,1,1,1,1,1,1,0,1,0,0,1,0
411,2,121,Doubtful and Dismissive,0,48,1,Midwest,2,125,-2,0,1,-0.6065579962244558,2,-0.9357434509232522,-6.477433427161423,-6.741163551680982,-2.1909236072179885,1,1,1,1,1,1,1,0,1,0,0,1,1
412,1,134,Most Concerned,1,35,0,South,4,62.5,-1,0,1,0.09898515474205667,1,0.41610541807626705,1.6492795615012592,0.8411075507476757,0.6445574666716802,5,4,3,3,3,7,7,1,0,0,1,0,0
412,1,134,Most Concerned,1,35,0,South,4,62.5,-1,0,1,0.1794630138135651,2,0.37069044841571913,0.31171241794978877,1.7395179673721841,0.4805465868375713,5,4,4,3,3,6,6,1,0,0,1,0,1
413,2,110,Most Concerned,1,35,0,West,2,87.5,1,1,0,-0.20645312026969473,1,0.2430445396881965,1.6492795615012592,0.768022291970037,-0.061976660260531904,5,3,4,3,2,7,7,0,0,0,0,1,0
413,2,110,Most Concerned,1,35,0,West,2,87.5,1,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
414,2,96,Most Concerned,1,35,1,Midwest,2,62.5,2,1,0,0.2241759939970915,1,0.2854414800073653,1.6492795615012592,2.8830276443883776,0.7922269651231223,6,4,4,4,3,7,7,1,0,0,0,1,0
414,2,96,Most Concerned,1,35,1,Midwest,2,62.5,2,1,0,0.1582847508408784,2,0.3176714830355289,1.6695415869720311,2.776375813883019,0.804832466108542,7,4,4,4,3,7,7,1,0,0,0,1,1
415,0,56,Doubtful and Dismissive,0,29,0,West,5,32.5,NA,NA,NA,-0.6496377900233768,1,-1.2202983850283033,-1.9401694961922111,-3.3158178953113664,-1.2260000895688348,4,3,2,1,3,4,5,1,0,1,0,0,0
415,0,56,Doubtful and Dismissive,0,29,0,West,5,32.5,NA,NA,NA,-0.6753407252827168,2,-0.7871789259669796,-1.0461167510724536,-3.568650429826315,-1.1972804610836651,4,2,2,2,0,5,5,0,0,1,0,0,1
416,0,81,Most Engaged,0,29,0,Midwest,5,62.5,2,1,0,0.4244381367276668,1,0.4902694979742712,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,1,0,0,0
416,0,81,Most Engaged,0,29,0,Midwest,5,62.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
417,0,130,Most Concerned,0,36,0,Midwest,2,32.5,0,0,0,-0.36518331952377137,1,-0.2362594717205776,0.21784312256050406,0.768022291970037,0.3741272752486662,6,3,4,3,3,6,6,1,0,1,0,0,0
417,0,130,Most Concerned,0,36,0,Midwest,2,32.5,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
418,0,113,Most Concerned,0,42,0,South,2,62.5,-1,0,1,-0.2840099973514665,1,-0.785155186105826,-1.213593316380251,-0.22244133855962184,0.0740688264246431,6,4,2,3,2,5,5,0,0,1,0,0,0
418,0,113,Most Concerned,0,42,0,South,2,62.5,-1,0,1,-0.4417575091626046,2,-0.4538764651075341,-3.7531292267659433,-0.3360290306095159,0.05885323287009387,4,4,2,3,0,4,2,0,0,1,0,0,1
419,0,148,Most Concerned,0,40,0,West,3,125,-1,0,1,-0.09315673402203818,1,0.14066386167079178,0.21784312256050406,-0.2955265973372605,0.27878817464624817,5,3,3,3,3,6,6,1,0,1,0,0,0
419,0,148,Most Concerned,0,40,0,West,3,125,-1,0,1,-0.06897469416008994,2,-0.315074026286393,-0.36287923538583505,-0.39613730797164787,0.2884143334559634,5,3,3,3,3,6,5,1,0,1,0,0,1
420,2,105,Most Engaged,1,31,1,Midwest,3,32.5,1,1,0,1.142787833503678,1,1.0913482260571807,1.6492795615012592,1.81947875508108,0.3741272752486662,6,4,3,4,3,7,7,1,0,0,0,1,0
420,2,105,Most Engaged,1,31,1,Midwest,3,32.5,1,1,0,0.4947582083176401,2,0.25186070954281714,-1.0461167510724536,-4.60550827633715,-1.9797223528662378,3,2,2,1,2,5,5,0,0,0,0,1,1
421,1,136,Most Concerned,1,28,1,West,3,12.5,2,1,0,0.2278813313444524,1,-0.08213148036157414,-2.623313834637841,2.8830276443883776,0.6887800227706962,6,4,4,4,3,5,3,1,0,0,1,0,0
421,1,136,Most Concerned,1,28,1,West,3,12.5,2,1,0,0.41415860188438686,2,0.04632174566354445,-5.11960425813918,2.776375813883019,0.8067252550371706,7,4,4,4,3,2,2,1,0,0,1,0,1
422,1,128,Most Concerned,1,30,0,West,2,12.5,2,1,0,-0.35045496108537033,1,-0.21119549256304293,0.21784312256050406,-0.2955265973372605,-0.03803910935902907,4,3,3,3,3,6,6,1,0,0,1,0,0
422,1,128,Most Concerned,1,30,0,West,2,12.5,2,1,0,-0.07177645116870482,2,0.07504389478847108,0.31171241794978877,0.7017444683813342,0.36891971858248596,5,4,3,3,3,6,6,1,0,0,1,0,1
423,0,101,Most Concerned,0,25,1,South,5,62.5,2,1,0,-0.5988144584255547,1,-0.39255160308221404,1.6492795615012592,2.8830276443883776,0.8810796087775415,6,4,4,4,3,7,7,1,0,1,0,0,0
423,0,101,Most Concerned,0,25,1,South,5,62.5,2,1,0,-0.60997985030116475,2,-0.5355150594861314,1.6695415869720311,1.738602314892169,0.8909616557357637,6,4,3,4,3,7,7,1,0,1,0,0,1
424,0,94,Most Concerned,0,54,1,Northeast,3,32.5,2,1,0,0.6965574053849292,1,0.7274568939456708,1.6492795615012592,0.8411075507476757,0.7711462094771167,5,4,3,3,3,7,7,1,0,1,0,0,0
424,0,94,Most Concerned,0,54,1,Northeast,3,32.5,2,1,0,0.7491083467395664,2,0.6905542583666855,1.6695415869720311,0.7017444683813342,0.790484555587907,6,4,3,3,3,7,7,1,0,1,0,0,1
425,0,66,Most Engaged,0,51,0,South,5,32.5,-1,0,1,-0.04119502831060222,1,-0.19252927951911838,0.9227033816892992,1.81947875508108,0.1404583568510959,6,4,3,4,2,6,7,0,0,1,0,0,0
425,0,66,Most Engaged,0,51,0,South,5,32.5,-1,0,1,0.6245754707559025,2,0.03534828863077941,0.3203582803007835,-0.39613730797164787,-0.7932705971553415,6,3,3,3,3,7,5,1,0,1,0,0,1
426,1,106,Doubtful and Dismissive,0,28,1,Midwest,3,32.5,0,0,0,-0.44672419243008327,1,-0.6521240338085291,-3.3716059351329664,-6.652635080788536,-1.9668269132630987,2,1,1,1,2,3,4,0,0,0,1,0,0
426,1,106,Doubtful and Dismissive,0,28,1,Midwest,3,32.5,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
427,2,119,Most Concerned,1,54,1,South,4,62.5,-2,0,1,-0.5490327487168183,1,-0.8942687982526808,1.6492795615012592,2.8830276443883776,0.27461977528596226,5,4,4,4,2,7,7,0,0,0,0,1,0
427,2,119,Most Concerned,1,54,1,South,4,62.5,-2,0,1,-0.6113507642045621,2,-0.6602561089497748,1.6695415869720311,2.776375813883019,0.5729524644726053,3,4,4,4,3,7,7,1,0,0,0,1,1
428,0,63,Most Engaged,0,30,0,South,5,32.5,-2,0,1,0.4166021584349954,1,0.2817340382617176,-0.4653012158851261,1.81947875508108,-0.12384869845441496,7,4,3,4,2,7,4,0,0,1,0,0,0
428,0,63,Most Engaged,0,30,0,South,5,32.5,-2,0,1,0.225049772604436,2,0.2499607200031335,0.3203582803007835,-1.433910806962498,-0.3097688956657845,6,3,2,3,3,7,5,1,0,1,0,0,1
429,1,24,Most Engaged,0,31,0,South,5,62.5,2,1,0,0.5567454088978719,1,0.34748530013920303,0.9227033816892992,-2.495709634729494,-0.544199263986618,6,2,2,3,3,6,7,1,0,0,1,0,0
429,1,24,Most Engaged,0,31,0,South,5,62.5,2,1,0,0.10621188165248391,2,0.16802551958866344,-1.0461167510724536,-2.470768653473333,-0.3220065795446203,6,3,2,2,2,5,5,0,0,0,1,0,1
430,1,66,Most Concerned,1,43,1,West,3,62.5,1,1,0,0.11401191895209063,1,0.27128489198762007,-0.48701713656829093,0.8411075507476757,0.489993979815852,5,4,3,3,3,6,5,1,0,0,1,0,0
430,1,66,Most Concerned,1,43,1,West,3,62.5,1,1,0,-0.14182328359223986,2,0.25198873426409923,0.9863040712854125,0.7017444683813342,0.6951962276762551,5,4,3,3,3,6,7,1,0,0,1,0,1
431,1,54,Most Engaged,1,31,0,Midwest,5,62.5,2,1,0,0.3883583669166623,1,0.06867519541538242,0.21784312256050406,-3.3158178953113664,0.08648858863940276,5,3,2,1,2,6,6,0,0,0,1,0,0
431,1,54,Most Engaged,1,31,0,Midwest,5,62.5,2,1,0,0.0499946229536664,2,0.1941177229243338,0.31171241794978877,0.7017444683813342,-1.0930719318342896,2,4,3,3,3,6,6,1,0,0,1,0,1
432,0,117,Most Concerned,0,21,0,Midwest,2,12.5,2,1,0,0.07666044088645735,1,0.19025544765549388,0.9227033816892992,0.8411075507476757,0.7983252030790159,6,4,3,3,3,6,7,1,0,1,0,0,0
432,0,117,Most Concerned,0,21,0,Midwest,2,12.5,2,1,0,0.1337478177203156,2,0.10471422953124755,1.6695415869720311,1.738602314892169,0.496787286286835,6,4,3,4,3,7,7,1,0,1,0,0,1
433,0,33,Most Engaged,0,30,0,Midwest,5,32.5,-2,0,1,0.5837384416564994,1,0.3301151661927922,0.9444193023724641,0.6828446069961438,0.027668162295173843,7,3,3,4,2,7,6,0,0,1,0,0,0
433,0,33,Most Engaged,0,30,0,Midwest,5,32.5,-2,0,1,0.2156854949369271,2,0.17298635579418337,0.9863040712854125,-1.434826459442513,-0.259056167495195,7,3,1,4,3,6,7,1,0,1,0,0,1
434,1,74,Doubtful and Dismissive,1,38,1,Midwest,3,12.5,0,0,0,-0.6848671063566218,1,-0.7239926460806881,-2.6450297553210063,0.06624634821573269,-0.2866905454467115,3,0,3,3,0,4,4,0,0,0,1,0,0
434,1,74,Doubtful and Dismissive,1,38,1,Midwest,3,12.5,0,0,0,-0.8865784842373204,2,-1.0739724814412934,1.6695415869720311,-2.427058217529778,0.006400118950232243,2,3,0,1,3,7,7,1,0,0,1,0,1
435,2,86,Most Concerned,1,28,0,Northeast,3,32.5,0,0,0,-0.16161195757554903,1,0.12095515207469877,1.6492795615012592,-0.2955265973372605,-0.010860115757129888,5,3,3,3,3,7,7,1,0,0,0,1,0
435,2,86,Most Concerned,1,28,0,Northeast,3,32.5,0,0,0,0.0891455290571971,2,0.2893456426238603,1.6695415869720311,-0.39613730797164787,-0.0023022311448726504,5,3,3,3,3,7,7,1,0,0,0,1,1
436,1,101,Most Concerned,1,31,0,South,3,62.5,2,1,0,0.07566480932719338,1,0.4232241831230674,1.6492795615012592,2.8830276443883776,0.8810796087775415,6,4,4,4,3,7,7,1,0,0,1,0,0
436,1,101,Most Concerned,1,31,0,South,3,62.5,2,1,0,0.17047080589324487,2,0.165756644060181,0.31171241794978877,2.776375813883019,0.8909616557357637,6,4,4,4,3,6,6,1,0,0,1,0,1
437,0,101,Most Concerned,0,44,1,South,5,32.5,2,1,0,-0.3280826630017047,1,-0.48005855530776775,0.9444193023724641,0.926285235721569,0.3534347385947657,6,4,4,2,3,7,6,1,0,1,0,0,0
437,0,101,Most Concerned,0,44,1,South,5,32.5,2,1,0,-0.30759157837472645,2,-0.45969306456716963,-5.11960425813918,0.7026601208613492,0.4978752020584422,6,4,4,2,3,2,2,1,0,1,0,0,1
438,2,70,Most Concerned,1,27,0,South,2,87.5,-2,0,1,-0.896704532675059,1,-0.5849634204136321,0.21784312256050406,1.81947875508108,0.4114751554075782,5,4,3,4,3,6,6,1,0,0,0,1,0
438,2,70,Most Concerned,1,27,0,South,2,87.5,-2,0,1,-0.7671467150719328,2,-0.3874163300255814,0.31171241794978877,-1.4329951544824828,0.4244513780967533,5,3,3,2,3,6,6,1,0,0,0,1,1
439,1,79,Most Engaged,1,30,0,South,3,32.5,2,1,0,0.9200650511107563,1,0.81404615734674,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,0,1,0,0
439,1,79,Most Engaged,1,30,0,South,3,32.5,2,1,0,0.7245379376501505,2,0.7196661795862179,1.6695415869720311,2.776375813883019,0.9969647194901499,7,4,4,4,3,7,7,1,0,0,1,0,1
440,0,138,Doubtful and Dismissive,0,43,0,Midwest,2,175,2,1,0,-0.4165660657852522,1,-0.9605320098950881,-5.507902633202517,-0.21034891236336728,-0.5174671140161693,3,3,4,2,3,2,2,1,0,1,0,0,0
440,0,138,Doubtful and Dismissive,0,43,0,Midwest,2,175,2,1,0,-0.616692856826683,2,-0.7376646437668051,-5.11960425813918,-0.3952216554916327,-0.4762312613190411,3,3,4,2,3,2,2,1,0,1,0,0,1
441,0,107,Most Concerned,0,21,0,South,2,87.5,NA,NA,NA,-0.5484946082293912,1,0.07045872242771188,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,1,0,0,0
441,0,107,Most Concerned,0,21,0,South,2,87.5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
442,2,187,Most Concerned,1,33,1,South,2,62.5,-1,0,1,0.5481920858582672,1,0.37556602746518397,1.6492795615012592,0.8411075507476757,0.5025786747197443,6,4,3,3,3,7,7,1,0,0,0,1,0
